E_ID	pubmed	symbol	reference gene	chr	satrt_p	end_p	species	Biosample_name	experiment_class	enhancer_experiment	Enhancer_type	enhancer_target_experiment_Description 	target_gene	Disease	DO	mesh	Enhancer_function	enhancer_function_experiment	Enhancer_function_experiment_Description	TF_name	experiment	experiment_Description	SNP_symbol	SNP_position	SNPexperiment	Distance_from_TSS	
E_01_246	26466568	--	hg19	chr7	24283381	24431466	Human	"Lan-6,Gi-Me-N,SK-N-FI"	Low throughput	"ChIP-seq,Immunofluorescence-FISH"	Enhancer	Normalized read counts of H3K27ac and H3K4me2 histone marks derived from ChIP-seq at the TERT rearrangement region in three neuroblastomas.	NPY	--	--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_01_247	26501517	--	hg19	chr11	5301600	5302400	Human	K-562	Low throughput	"ChIP-seq,CRISPR/Cas9"	Enhancer	These results demonstrate that dCas9-KRAB repressors targeted by a single sgRNA can interrupt distal Enhancer activity and silence the expression of multiple genes >10 kb away.	"HBE1,HBG1,HBG2"	--	-	-	--	--	--	TRIM28	ChIP-qPCR	We used ChIP-qPCR to evaluate disruption of the interactions of GATA2 and the AP-1 subunit FOSL1 with HS2 by dCas9-KRAB or dCas9.	--	--	--	>2KB	
E_01_248	26560027	--	hg19	chr11	8271697	8279492	Human	Neuroblastoma Cell Lines	Low throughput	"ChIP-seq,Luciferase Reporter Assay"	Super-Enhancer	"We show that SNP rs2168101 G>T is the most High throughputly associated variant (combined P=7.47℅10?29,odds ratio 0.65, 95% confidence interval 0.60-0.70),and resides in a Super-Enhancer defined by extensive acetylation of histone H3 lysine 27 within the first intron of LMO1.."	LMO1	Neuroblastoma	DOID:769	D009447	--	--	--	GATA3	"Reporter Assay,RNAi"	"Left, protein blots for GATA3, LMO1 and tubulin in SHSY5Y cells treated with control (siControl) short interfering RNAs (siRNAs), or with siRNAs targeting GATA3 (siGATA3-1 and siGATA3-2), at 72 h post-treatment. Right, cell counts for cell lines SHSY5Y, KELLY,
KELLY stably overexpressing control vector (EV) and KELLY with forced LMO1 overexpression (LMO1-1 and LMO1-2) treated with siRNAs at 72 h posttransfection."	--	--	--	>2KB	
E_01_249	26604133	--	hg19	chr4	26075179	26135897	Human	CD4+ T Cell	Low throughput	"ChIP,PCR,siRNA Knockdown,High throughput qPCR"	Enhancer	"Here,Chromatin state mapping generated using the ChromHMM algorithm reveals strong Enhancer regions containing DNase I hypersensitive sites overlapping the rs874040 linkage disequilibrium block in Human memory,but not in na?ve CD4+T cell."	RBPJ	Rheumatoid Arthritis	DOID:7148	D001172	--	--	--	--	--	--	"rs932036,rs874040"	"2609086, 26108197"	"ChIP,PCR"	>2KB	
E_01_250	26604133	--	hg19	chr4	26008024	26203086	Human	CD4+ T Cell	Low throughput	"ChIP,PCR"	Enhancer	"Here,Chromatin state mapping generated using the ChromHMM algorithm reveals strong Enhancer regions containing DNase I hypersensitive sites overlapping the rs874040 linkage disequilibrium block in Human memory,but not in na?ve CD4+T cell."	RBPJ	Rheumatoid Arthritis	DOID:7148	D001172	--	--	--	--	--	--	"rs932036,rs874040"	"2609086, 26108197"	"ChIP,PCR"	>2KB	
E_01_251	26610392	--	hg19	chr11	118456508	118540532	Human	Normal Human Astrocyte	Low throughput	"RT-PCR,Luciferase Reporter Assay,EMSA,3C"	Enhancer	"After testing candidate SNPs for allele-specific activity in aLuciferase-based Enhancer scanning assay,we established a subset of 10 functional SNPs in the promoters of PHLDB1 and DDX6,and in a putative Enhancer element."	"PHLDB1,DDX6"	Glioma	DOID:3070	D005910	--	--	--	--	--	--	--	--	--	>2KB	
E_01_252	26610392	--	hg19	chr11	118540532	118558875	Human	Normal Human Astrocyte	Low throughput	"RT-PCR,Luciferase Reporter Assay,EMSA,3C"	Enhancer	"After testing candidate SNPs for allele-specific activity in a Luciferase-based Enhancer scanning assay,we established a subset of 10 functional SNPs in the promoters of PHLDB1 and DDX6,and in a putative Enhancer element."	"PHLDB1,DDX6"	Glioma	DOID:3070	D005910	--	--	--	--	--	--	--	--	--	>2KB	
E_01_253	26610392	--	hg19	chr11	118575295	118597189	Human	Normal Human Astrocyte	Low throughput	"RT-PCR,Luciferase Reporter Assay,EMSA,3C"	Enhancer	"After testing candidate SNPs for allele-specific activity in aLuciferase-based Enhancer scanning assay,we established a subset of 10 functional SNPs in the promoters of PHLDB1 and DDX6,and in a putative Enhancer element."	"PHLDB1,DDX6"	Glioma	DOID:3070	D005910	--	--	--	--	--	--	--	--	--	>2KB	
E_01_254	26610392	--	hg19	chr11	118646153	118656804	Human	Normal Human Astrocyte	Low throughput	"RT-PCR,Luciferase Reporter Assay,EMSA,3C"	Enhancer	"After testing candidate SNPs for allele-specific activity in aLuciferase-based Enhancer scanning assay,we established a subset of 10 functional SNPs in the promoters of PHLDB1 and DDX6,and in a putative Enhancer element."	"PHLDB1,DDX6"	Glioma	DOID:3070	D005910	--	--	--	--	--	--	--	--	--	>2KB	
E_01_255	26615198	--	hg19	chr7	117011495	117063767	Human	"Human Nasal Epithelial Cell,Skin Fibroblasts Cell"	Low throughput	"Luciferase Reporter Assay,PCR,Hi-C,5C"	Enhancer	"As shown in Figure 4A, two of our interacting regions significantly enhanced CFTR promoter activity.The fragment encompassing a DHS in the region E displayed a strong Enhancer function with almost 6-fold effect on the CFTR promoter."	CFTR	Cystic Fibrosis	DOID:1485	D003550	--	--	--	--	--	--	--	--	--	>2KB	
E_01_256	26615198	--	hg19	chr7	117282955	117335227	Human	"Human Nasal Epithelial Cell,Skin Fibroblasts Cell"	Low throughput	"Luciferase Reporter Assay,PCR,Hi-C,5C"	Enhancer	"As shown in Figure 4A, two of our interacting regions significantly enhanced CFTR promoter activity. The G region containing a DHS and a CTCF binding site also acted as an Enhancer."	CFTR	Epithelial Cancer	--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_01_257	26626481	MYC Super-Enhancer	hg19	chr8	130386715	130591515	Human	Acute Myeloid Leukemia Cell	Low throughput	"ChIP,ChIP-qPCR"	Super-Enhancer	BRD4 has been shown previously to regulate Myc expression in AML cell via a super-Enhancer (with individual Enhancer constituents E1-E5) located 1.7 Mb downstream of the Myc promoter.	MYC	--	--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_01_258	26663721	--	hg19	chr14	75790107	75825401	Human	Macrophage	Low throughput	"RT-qPCR,ChIP-seq"	Enhancer	"To identify the sites involved in the GC response in the two species,Chromatin immunoprecipitation for GR and sequencing (ChIP-seq) was performed 2 h after dexamethasone treatment in both mBMDM and hMDM. Representative UCSC browser tracks for GR binding in mBMDM and hMDM are shown in Fig. 2A and 2C."	FOS	Glucocorticoid	--	D005938	--	--	--	--	--	--	--	--	--	>2KB	
E_01_259	26751173	TP53 Enhancer	hg19	chr6	36631690	36640853	Human	BJ	Low throughput	"GRO-seq,Luciferase Reporter Assay,CRISPR/Cas9"	Enhancer	"Interestingly,concurrent disruption of TP53enh3507 and TP53enh3508 resulted in further reduction of CDKN1A expression,suggesting an independent regulation by both Enhancer elements."	CDKN1A	--	--	--	We identified several functional enhancer elements and characterized the role of two of them in mediating p53 (TP53) and ERa (ESR1) gene regulation.	CRISPR/Cas9	"Collectively, these results demonstrate that p53enh3507 is an endogenous Enhancer of CDKN1A and disruption of this region causes bypass of senescence in p53-WT cells.Moreover, cooperative action of p53enh3507 (distal Enhancer of CDKN1A〞deCD-KN1A) and p53enh3508 (proximal Enhancer of CDKN1A〞peCDKN1A) is required to activate CDKN1A expression and initiate OIS."	TP53	"Luciferase Reporter Assay,Knockdown"	"The same assay as in a, only that cells were co-transfected with control, or p53-targeting short interfering RNA (si-Cont.; si-p53). A reporter vector containing the enhancer region p53-BER4 was used as a positive control for p53-dependency. The efficiency of p53 knockdown was determined by immunoblot analysis."	--	--	--	>2KB	
E_01_260	26751173	TP53 Enhancer	hg19	chr6	36640690	36643070	Human	BJ	Low throughput	"GRO-seq,Luciferase Reporter Assay,CRISPR/Cas9"	Enhancer	"Interestingly,concurrent disruption of TP53enh3507 and TP53enh3508 resulted in further reduction of CDKN1A expression,suggesting an independent regulation by both Enhancer elements."	CDKN2A	--	--	--	We identified several functional enhancer elements and characterized the role of two of them in mediating p53 (TP53) and ERa (ESR1) gene regulation.	CRISPR/Cas9	"Moreover, cooperative action of p53enh3507 (distal Enhancer of CDKN1A〞deCD-KN1A) and p53enh3508 (proximal Enhancer of CDKN1A〞peCDKN1A) is required to activate CDKN1A expression and initiate OIS."	TP53	"Luciferase Reporter Assay,Knockdown"	"The same assay as in a, only that cells were co-transfected with control, or p53-targeting short interfering RNA (si-Cont.; si-p53). A reporter vector containing the enhancer region p53-BER4 was used as a positive control for p53-dependency. The efficiency of p53 knockdown was determined by immunoblot analysis."	--	--	--	>2KB	
E_01_261	26751173	ER汐 Enhancer	hg19	chr11	69329684	69330954	Human	"MCF-7,T-47D"	Low throughput	"GRO-seq,CRISPR/Cas9,Competitive Proliferation Assay"	Enhancer	These results indicate that ER汐enh588 is a bona fide Enhancer element that regulates the expression of CCND1.	CCND1	Breast Cancer	DOID:1612	D001943	We identified several functional enhancer elements and characterized the role of two of them in mediating p53 (TP53) and ERa (ESR1) gene regulation.	"ChIA-PET,qPCR"	These results suggest that the activation of CCND1 expression by estrogen in breast cancer cells requires a fully active ER汐enh588 Enhancer element.	ESR1	"Luciferase Reporter Assay,Knockdown,Western blot"	This induction was completely abolished by p53-KO but not affected by CDKN1A-KO. The knockouts of p53 and CDKN1A were verified by western blot analysis.	--	--	--	>2KB	
E_01_262	26754925	--	hg19	chr1	181117806	181122451	Human	HCT 116	Low throughput	"ChIP-seq,4C-seq"	Enhancer	"Collectively, these results show that RE2 is localized in the vicinity of the IER5 promoter when a higher order chromatin structure is formed, and identifies RE2 as the p53-responsive element of the IER5 gene."	IER5	Cervical Cancer	DOID:4362	D002583	--	--	--	TP53	"Luciferase Reporter Assay,Knockdown"	"ChIP-seq analyses were performed using antibodies against p53, H3K27ac, H3K4me1, H3K4me3 and phospho-RNAP II. Two p53 binding sites RE1 (11 kb downstream) and RE2 (46 kb downstream) were identified."	--	--	--	>2KB	
E_01_263	26766440	--	hg19	chr8	23448386	23454886	Human	Human CD34+ hematopoietic stem/progenitor cell	Low throughput	"CRISPR/Cas9,ChIP-seq"	Enhancer	"The Enhancer cluster upstream of the SLC25A37 gene, consisting of three distinct constituent Enhancers as measured by H3K4me1 and H3K27ac ChIP-seq, is defined as an erythroid-specific super-Enhancer in both human (A5 ProE) and mouse (G1ER) erythroid cells (Figure 3A; Table S4)."	SLC25A37  	--	--	--	GATA2-to-GATA1 switch is prevalent at dynamic enhancers and drives erythroid enhancer commissioning.	CRISPR/Cas9	"While the E2 and E3 Enhancers are indispensable for maximal Gata2 activation in stem/progenitor cells, the E1 Enhancer is required to maintain Gata2 repression in committed erythroid cells. "	"GATA1,TAL1"	ChIP-seq	"Strikingly, while only 3% (22,570 of 707,718) of the GATA1 motif-matched loci are covered by GATA1 ChIP-seq at a genome scale in ProEs, 34% of  identified GATA1 motifs are covered by GATA1 within the Enhancer context.Similar pattern is observed for another principal erythroid regulator TAL1."	--	--	--	>2KB	
E_01_264	26766440	--	hg19	chr8	23433011	23439511	Human	Human CD34+ hematopoietic stem/progenitor cell	Low throughput	"CRISPR/Cas9,ChIP-seq"	Enhancer	"The Enhancer cluster upstream of the SLC25A37 gene, consisting of three distinct constituent Enhancers as measured by H3K4me1 and H3K27ac ChIP-seq, is defined as an erythroid-specific super-Enhancer in both human (A5 ProE) and mouse (G1ER) erythroid cells (Figure 3A; Table S4)."	SLC25A37  	--	--	--	GATA2-to-GATA1 switch is prevalent at dynamic enhancers and drives erythroid enhancer commissioning.	CRISPR/Cas9	"While the E2 and E3 Enhancers are indispensable for maximal Gata2 activation in stem/progenitor cells, the E1 Enhancer is required to maintain Gata2 repression in committed erythroid cells. "	"GATA1,TAL1"	ChIP-seq	"Strikingly, while only 3% (22,570 of 707,718) of the GATA1 motif-matched loci are covered by GATA1 ChIP-seq at a genome scale in ProEs, 34% of  identified GATA1 motifs are covered by GATA1 within the Enhancer context.Similar pattern is observed for another principal erythroid regulator TAL1."	--	--	--	>2KB	
E_01_265	26766440	--	hg19	chr8	23422136	23432636	Human	Human CD34+ hematopoietic stem/progenitor cell	Low throughput	"CRISPR/Cas9,ChIP-seq"	Enhancer	"The Enhancer cluster upstream of the SLC25A37 gene, consisting of three distinct constituent Enhancers as measured by H3K4me1 and H3K27ac ChIP-seq, is defined as an erythroid-specific super-Enhancer in both human (A5 ProE) and mouse (G1ER) erythroid cells (Figure 3A; Table S4)."	SLC25A37  	--	--	--	GATA2-to-GATA1 switch is prevalent at dynamic enhancers and drives erythroid enhancer commissioning.	CRISPR/Cas9	"While the E2 and E3 Enhancers are indispensable for maximal Gata2 activation in stem/progenitor cells, the E1 Enhancer is required to maintain Gata2 repression in committed erythroid cells. "	"GATA1,TAL1"	ChIP-seq	"Strikingly, while only 3% (22,570 of 707,718) of the GATA1 motif-matched loci are covered by GATA1 ChIP-seq at a genome scale in ProEs, 34% of  identified GATA1 motifs are covered by GATA1 within the Enhancer context.Similar pattern is observed for another principal erythroid regulator TAL1."	--	--	--	>2KB	
E_01_266	26813288	--	hg19	chr17	56399033	56425833	Human	"MDA-MB-468PT,MDA-MB-468LN"	Low throughput	"ChIP-seq,PCR"	Super-Enhancer	"Importantly,DNA methylation changes affected solely regions specifically marked by H3K27ac in colon cancer and widely excluded H3K4me3,further indicating that alterations in Super-Enhancers occur predominantly distal to the core promoter regions."	RNF43	Breast Cancer	DOID:1612	D001943	--	--	--	--	--	--	--	--	--	>2KB	
E_01_267	26813288	--	hg19	chr22	46457245	46485211	Human	"MDA-MB-468PT,MDA-MB-468LN"	Low throughput	"ChIP-seq,PCR,WGBS"	Super-Enhancer	"This is the case for the Super-Enhancer of the tumor suppressor microRNA MIRLET7,where hypomethylation of the Super-Enhancer was diminished by a gain of CpG methylation in a fraction of the regulatory region."	MIRLET7	Breast Cancer	DOID:1612	D001943	--	--	--	--	--	--	--	--	--	>2KB	
E_01_268	26813288	--	hg19	chr8	128738559	128761949	Human	"MDA-MB-468PT,MDA-MB-468LN"	Low throughput	"ChIP-seq,PCR"	Super-Enhancer	"Importantly,DNA methylation changes affected solely regions specifically marked by H3K27ac in colon cancer and widely excluded H3K4me3,further indicating that alterations in Super-Enhancers occur predominantly distal to the core promoter regions."	MYC	Breast Cancer	DOID:1612	D001943	--	--	--	--	--	--	--	--	--	>2KB	
E_01_269	26813288	--	hg19	chr8	128748315	128790340	Human	"MDA-MB-468PT,MDA-MB-468LN"	Low throughput	"ChIP-seq,PCR"	Super-Enhancer	"This is the case for the Super-Enhancer of the tumor suppressor microRNA MIRLET7,where hypomethylation of the Super-Enhancer was diminished by a gain of CpG methylation in a fraction of the regulatory region."	MYC	Breast Cancer	DOID:1612	D001943	--	--	--	--	--	--	--	--	--	>2KB	
E_01_270	26813977	--	hg19	chr6	31139599	31139921	Human	Embryonic Stem Cell	Low throughput	"ChIP-seq,CRISPR/Cas9,Luciferase Reporter Assay"	Enhancer	"Cells with mutations at this proximal Enhancer could not be expanded as they quickly differentiated (Fig. 2E), suggesting that DHS_115 is a major regulator of POU5F1 expression in hESCs. Of note, this region is within a previously defined hESC-specific proximal Enhancer region (Chr 6: 31,247,052每31,248,218) that controls POU5F1 expression in primed hESCs (Gafni et al. 2013)."	POU5F1	--	--	--	--	--	--	--	--	--	--	--	--	<2KB	
E_01_271	26813977	--	hg19	chr6	30646843	30647217	Human	Embryonic Stem Cell	Low throughput	"ChIP-seq,CRISPR/Cas9,Luciferase Reporter Assay,4C-seq"	Enhancer	"We found that all Temp Enhancers, namely, DHS_37, DHS_65, and DHS_108, are located near regions that show high levels of chromatin interactions with the POU5F1 promoter. To confirm this observation, we also performed 4C-seq experiments in H1 POU5F1-eGFP cells. Again, we found these elements near regions displaying high and consistent interaction frequencies with the POU5F1 promoter (Fig. 4D)."	POU5F1	--	--	--	--	--	--	--	--	--	--	--	--	>2KB	
