E_ID	pubmed	symbol	reference gene	chr	satrt_p	end_p	species	Biosample_name	experiment_class	enhancer_experiment	Enhancer_type	enhancer_target_experiment_Description 	target_gene	Disease	DO	mesh	Enhancer_function	enhancer_function_experiment	Enhancer_function_experiment_Description	TF_name	experiment	experiment_Description	SNP_symbol	SNP_position	SNPexperiment	Distance_from_TSS	
E_02_056	22877652	GnRH-E2 Enhancer	mm10	chr14	67742046	67742550	Mouse	GT1-7	Low throughput	"PCR,Luciferase Reporter Assay,ChIP,EMSA"	Enhancer	"We previously identified four evolutionarily conserved regions of the 5000 bp GnRH regulatory region (Fig. 1A): Enhancer 3 (GnRH-E3,-4199/-3895 bp upstream of the transcriptional start site), Enhancer 2 (GnRH-E2,-3135/-2631), Enhancer 1 (GnRH E1,-1863/-1571), and the proximal promoter (GnRH-P,-173/+1)."	Gnrh1	Polycystic Ovarian Syndrome	DOID:11612	D011085	AR represses GnRH transcription via the major Enhancer (GnRH-E1).	ChIP	"For the rest of this study, we chose to evaluate the mechanism of repression by AR using GnRH-E1 upstream of RSVp to avoid compensation by the androgen-responsive GnRH promoter.To determine whether AR interacts with endogenous chromatin in the GnRH-E1 region in GT1-7 cells,ChIP assays were performed."	"Oct1,Pbx,Nkx2-1"	"EMSA,PCR"	"AR bound to the -1796/-1791 sequence in electrophoretic mobility shift assays, indicating a direct interaction with DNA or other transcription factors in this region."	--	--	--	>2KB	
E_02_057	22877652	GnRH-E3 Enhancer	mm10	chr14	67740982	67741286	Mouse	GT1-7	Low throughput	"PCR,Luciferase Reporter Assay,ChIP,EMSA"	Enhancer	"We previously identified four evolutionarily conserved regions of the 5000 bp GnRH regulatory region (Fig. 1A): Enhancer 3 (GnRH-E3,-4199/-3895 bp upstream of the transcriptional start site), Enhancer 2 (GnRH-E2,-3135/-2631), Enhancer 1 (GnRH E1,-1863/-1571), and the proximal promoter (GnRH-P,-173/+1)."	Gnrh1	Polycystic Ovarian Syndrome	DOID:11612	D011085	AR represses GnRH transcription via the major Enhancer (GnRH-E1).	ChIP	"For the rest of this study, we chose to evaluate the mechanism of repression by AR using GnRH-E1 upstream of RSVp to avoid compensation by the androgen-responsive GnRH promoter.To determine whether AR interacts with endogenous chromatin in the GnRH-E1 region in GT1-7 cells,ChIP assays were performed."	"Oct1,Pbx,Nkx2-1"	"EMSA,PCR"	"AR bound to the -1796/-1791 sequence in electrophoretic mobility shift assays, indicating a direct interaction with DNA or other transcription factors in this region."	--	--	--	>2KB	
E_02_058	23024062	--	mm10	chr1	60908875	60908895	Mouse	T Cell	Low throughput	Luciferase Reporter Assay	Enhancer	"Using the Luciferaseto analyse of a new construct,p167 (2167 ),indicated a more than 200-fold increase in promoter activity (P,0.01,p167),suggesting the presence of an Enhancer binding site in this region."	Ctla4	--	--	--	--	--	--	Creb1	ChIP	"The promoter region from -150 to -130 bp contains a putative CREB binding site, a well known downstream transcription factor of cAMP signaling."	--	--	--	<2KB	
E_02_059	23154183	Il12b Enhancer	mm10	chr11	44390063	44390123	Mouse	HEK-293	Low throughput	"ChIP,Luciferase"	Enhancer	"The regulation of the Il12b gene,encoding the shared p40 subcomponent for IL-12 and IL-23,is critical for innate immune responses and subsequent T cell polarization. This gene is robustly induced upon Toll-like receptor (TLR) stimulation,wherein an Enhancer located 10 kb upstream of the transcription start site is required for promoter activity,."	Il12b	--	--	--	--	--	--	Irfs	ChIP	"We then examined by ChIP assay the bindingof IRFs and other transcription factors to the Enhancer region in mouse peritoneal macrophages following stimulation with either LPS for TLR4 activation or poly(I:C) for RLR activation. Interestingly,TLR4 stimulation resulted in the recruitment of IRF5, C/EBPb and Oct-1/- transcription factors to the Enhancer."	--	--	--	>2KB	
E_02_060	23184392	--	mm10	chr7	79787441	79789441	Mouse	Embryonic Stem Cell	Low throughput	"ChIP-seq,qRT-PCR,Luciferase Reporter Assay"	Enhancer	Distribution of T-responsive consensus elements within the 3.4 kb-upstream region of the human MesP1 gene (upper panel) and the 3.8 kb-upstream region of the murine MesP1 gene (middle panel) in comparison with the precardiac Enhancer region of the Ciona intestinalis MesP gene (lower panel) shows high conservation.	Mesp1	--	--	--	--	--	--	"Nkx2-5,Mesp1,"	Luciferase Reporter Assay	"To further confirm that T-box transcription factors specifically can activate at the two distinct types of T-responsive sites located in the proximal human and murine MesP1 promoter regions, we inserted them 50 of theminimal HSV-TK promoter of pTk-Luc to drive firefly luciferase."	--	--	--	>2KB	
E_02_061	23273992	--	mm10	chr3	34638468	34649704	Mouse	Mouse Embryonic Stem Cell	Low throughput	"ChIP-seq,3C,RT-PCR,ChIP-qPCR"	Enhancer	"Examination of well-characterized Enhancers, such as the Sox2 and Lefty1 Enhancers,shows co-occupancy of Ell3 with known Enhancer-binding factors including p300 and Oct4."	Sox2	--	--	--	These findings raise the possibility that transcription factors could prime gene expression by marking enhancers in ES cells or even as early as in the germ cell state.	"ChIP-seq,3C,PCR"	"Therefore, Enhancer-associated Ell3 mainly affects the expression of a subset of the ※constrained§ genes which are enriched for developmental processes, with a subtle effect on the basal expression of the Group B genes involved in cellular processes."	"Ell3,TFIIB,Gata1,Nfe2"	"ChIP-seq,3C"	"ChIP-sequencing analyses of Ell3 and Pol II in sperm and oocytes will be required to test this model and could reveal interesting information on mechanisms of epigenetic inheritance.To further explore if Ell3's binding at enhancers could stabilize enhancer-promoter interactions, we performed a Chromosome Conformation Capture (3C) assay by anchoring on an Ell3 binding site at the Hoxa locus."	--	--	--	>2KB	
E_02_062	23273992	--	mm10	chr1	180915267	180921294	Mouse	Mouse Embryonic Stem Cell	Low throughput	"ChIP-seq,3C,RT-PCR,ChIP-qPCR"	Enhancer	"Examination of well-characterized Enhancers, such as the Sox2 and Lefty1 Enhancers,shows co-occupancy of Ell3 with known Enhancer-binding factors including p300 and Oct4."	Lefty1	--	--	--	These findings raise the possibility that transcription factors could prime gene expression by marking enhancers in ES cells or even as early as in the germ cell state.	"ChIP-seq,3C,PCR"	"Therefore, Enhancer-associated Ell3 mainly affects the expression of a subset of the ※constrained§ genes which are enriched for developmental processes, with a subtle effect on the basal expression of the Group B genes involved in cellular processes."	"Ell3,TFIIB,Gata1,Nfe2"	"ChIP-seq,3C"	"ChIP-sequencing analyses of Ell3 and Pol II in sperm and oocytes will be required to test this model and could reveal interesting information on mechanisms of epigenetic inheritance.To further explore if Ell3's binding at enhancers could stabilize enhancer-promoter interactions, we performed a Chromosome Conformation Capture (3C) assay by anchoring
on an Ell3 binding site at the Hoxa locus."	--	--	--	>2KB	
E_02_063	23273992	--	mm10	chr1	180928933	180935313	Mouse	Mouse Embryonic Stem Cell	Low throughput	"ChIP-seq,3C,RT-PCR,ChIP-qPCR"	Enhancer	"Examination of well-characterized Enhancers, such as the Sox2 and Lefty1 Enhancers,shows co-occupancy of Ell3 with known Enhancer-binding factors including p300 and Oct4."	Lefty1	--	--	--	These findings raise the possibility that transcription factors could prime gene expression by marking enhancers in ES cells or even as early as in the germ cell state.	"ChIP-seq,3C,PCR"	"Therefore, Enhancer-associated Ell3 mainly affects the expression of a subset of the ※constrained§ genes which are enriched for developmental processes, with a subtle effect on the basal expression of the Group B genes involved in cellular processes."	"Ell3,TFIIB,Gata1,Nfe2"	"ChIP-seq,3C"	"ChIP-sequencing analyses of Ell3 and Pol II in sperm and oocytes will be required to test this model and could reveal interesting information on mechanisms of epigenetic inheritance.To further explore if Ell3's binding at enhancers could stabilize enhancer-promoter interactions, we performed a Chromosome Conformation Capture (3C) assay by anchoring on an Ell3 binding site at the Hoxa locus."	--	--	--	<2KB	
E_02_064	23273992	--	mm10	chr15	66935309	67004530	Mouse	Mouse Embryonic Stem Cell	Low throughput	"ChIP-seq,3C,RT-PCR,ChIP-qPCR"	Enhancer	"Interestingly, the cohesin and Mediator complexes are found on many of the Ell3-bound Enhancers, including the Lefty1, St3gal1, as well as the DNase I hypersensitive site HS2 Enhancer of the beta globin locus, which is known to be regulated by cohesin in erythroid cells."	St3gal1	--	--	--	These findings raise the possibility that transcription factors could prime gene expression by marking enhancers in ES cells or even as early as in the germ cell state.	"ChIP-seq,3C,PCR"	"Therefore, Enhancer-associated Ell3 mainly affects the expression of a subset of the ※constrained§ genes which are enriched for developmental processes, with a subtle effect on the basal expression of the Group B genes involved in cellular processes."	"Ell3,TFIIB,Gata1,Nfe2"	"ChIP-seq,3C"	"ChIP-sequencing analyses of Ell3 and Pol II in sperm and oocytes will be required to test this model and could reveal interesting information on mechanisms of epigenetic inheritance.To further explore if Ell3's binding at enhancers could stabilize enhancer-promoter interactions, we performed a Chromosome Conformation Capture (3C) assay by anchoring on an Ell3 binding site at the Hoxa locus."	--	--	--	>2KB	
E_02_065	23273992	--	mm10	chr15	67302096	67369628	Mouse	Mouse Embryonic Stem Cell	Low throughput	"ChIP-seq,3C,RT-PCR,ChIP-qPCR"	Enhancer	"Interestingly, the cohesin and Mediator complexes are found on many of the Ell3-bound Enhancers, including the Lefty1, St3gal1, as well as the DNase I hypersensitive site HS2 Enhancer of the beta globin locus, which is known to be regulated by cohesin in erythroid cells."	St3gal1	--	--	--	These findings raise the possibility that transcription factors could prime gene expression by marking enhancers in ES cells or even as early as in the germ cell state.	"ChIP-seq,3C,PCR"	"Therefore, Enhancer-associated Ell3 mainly affects the expression of a subset of the ※constrained§ genes which are enriched for developmental processes, with a subtle effect on the basal expression of the Group B genes involved in cellular processes."	"Ell3,TFIIB,Gata1,Nfe2"	"ChIP-seq,3C"	"ChIP-sequencing analyses of Ell3 and Pol II in sperm and oocytes will be required to test this model and could reveal interesting information on mechanisms of epigenetic inheritance.To further explore if Ell3's binding at enhancers could stabilize enhancer-promoter interactions, we performed a Chromosome Conformation Capture (3C) assay by anchoring on an Ell3 binding site at the Hoxa locus."	--	--	--	>2KB	
E_02_066	23307821	--	mm10	chr17	26829229	26831311	Mouse	Cardiac Progenitor Cell	Low throughput	"ChIP,PCR,Luciferase Reporter Assay,EMSA"	Enhancer	YY1 regulates Nkx2.5 expression via a 2.1 kb cardiac-specific Enhancer as demonstrated by in vitro Luciferase-based assays and in vivo chromatin immunoprecipitation (ChIP) and genome-wide sequencing analysis.	Nkx2-5	--	--	--	YY1 regulates Nkx2.5 expression via a 2.1-kb cardiac-specific enhancer	"EMSA,ChIP,PCR"	"To examine in detail the potential binding of YY1 to Nkx2.5 Enhancer, we performed an electromobility shift assay (EMSA) using the 2.1 kb cardiac Enhancer located within -9435 and -7353 bases upstream from the murine  NKX2.5 transcriptional start site."	Yy1	"ChIP,Luciferase Reporter Assay,EMSA"	"YY1 regulates Nkx2.5 expression via a 2.1 kb cardiac-specific enhancer as demonstrated by in vitro luciferase-based assays and in vivo chromatin immunoprecipitation (ChIP) and genome-wide sequencing analysis.To examine in detail the potential binding of YY1 to Nkx2.5 enhancer, we performed an electromobility shift assay (EMSA) using the 2.1 kb cardiac enhancer located within -9435 and -7353 bases upstream from the murine NKX2.5 transcriptional start site."	--	--	--	>2KB	
E_02_067	23321477	--	mm10	chr6	122726952	122727236	Mouse	N2a	Low throughput	"Luciferase Reporter Assay,PCR,EMSA,ChIP"	Enhancer	Transient transfection assays in N2A neuroblasts using murine glut3-luciferase reporter constructs mapped the hypoxia-induced Enhancer activities to -857- to -573-bp and -203- to -177-bp regions.	Slc2a3	--	--	--	--	--	--	"Hif1a,Creb1"	"ChIP,EMSA"	"Hypoxia-exposed N2A nuclear extracts demonstrated an increase in HIF-1汐 and p-Creb binding to HRE (-828 to -824 bp) and AP-1 (-187 to -180 bp) cis-elements, respectively, in electromobility shift and supershift assays, which was confirmed by chromatin immunoprecipitation assays."	--	--	--	<2KB	
E_02_068	23321477	--	mm10	chr6	122727606	122727632	Mouse	N2a	Low throughput	"Luciferase Reporter Assay,PCR,EMSA,ChIP"	Enhancer	Transient transfection assays in N2A neuroblasts using murine glut3-luciferase reporter constructs mapped the hypoxia-induced Enhancer activities to -857- to -573-bp and -203- to -177-bp regions.	Slc2a3	--	--	--	--	--	--	"Hif1a,Creb1"	"ChIP,EMSA"	"Hypoxia-exposed N2A nuclear extracts demonstrated an increase in HIF-1汐 and p-Creb binding to HRE (-828 to -824 bp) and AP-1 (-187 to -180 bp) cis-elements, respectively, in electromobility shift and supershift assays, which was confirmed by chromatin immunoprecipitation assays."	--	--	--	<2KB	
E_02_069	23642367	Tal1 +40k Enhancer	mm10	chr4	115095426	115097426	Mouse	Embryonic Stem Cell	Low throughput	"ChIP-PCR,EMSA"	Enhancer	We next performed electrophoretic mobility shift assays to confirm the direct interaction between Mesp1 and the Tal1 +40k Enhancer.	Tal1	--	--	--	--	--	--	Nkx2-5	RT-PCR	"At the protein level,the late pulse of Mesp1 elevated the expression of Nkx2.5,a cardiogenic transcription factor,and downstream markers,cTnT,cTnI and sarcomeric 汐-actinin."	--	--	--	>2KB	
E_02_070	23993744	CE Enhancer	mm10	chr7	46352720	46353957	Mouse	C2C12	Low throughput	"ChIP-qPCR,qRT-PCR,ChIP-seq,DNaseI-seq"	Enhancer	"Within this region, the concerted activity of two DNA Enhancer elements, CE and DRR, specifies the level of MyoD expression in the myogenic lineage."	Myod	--	--	--	The eRNAs regulate genomic access of the transcriptional complex to defined regulatory regions.	ChIP	"The above findings prompted us to evaluate whether RNA-assisted PolII recruitment could also explain the effect of DRRRNA on MyoG expression (Figure 4A,B). Indeed, ChIP experiments revealed that DRRi resulted in the reduction of PolII at MYOG, but not at MYOD1. "	"Mef2a,Foxo1,Myod1,Myog"	"qRT-PCR,ChIP-seq"	"Similar to other nuclear eRNAs examined (FigureS1G每I), DRRRNA levels were significantly reduced following MyoDi and to a lesser extent by MyoGi (Figure 2D), suggesting that its transcriptional regulation is under the concerted control of these transcription factors."	--	--	--	>2KB	
E_02_071	23993744	DRR Enhancer	mm10	chr7	46370375	46374302	Mouse	C2C12	Low throughput	"ChIP-qPCR,qRT-PCR,ChIP-seq,DNaseI-seq"	Enhancer	"Within this region, the concerted activity of two DNA Enhancer elements, CE and DRR, specifies the level of MyoD expression in the myogenic lineage."	Myod	--	--	--	The eRNAs regulate genomic access of the transcriptional complex to defined regulatory regions.	ChIP	"The above findings prompted us to evaluate whether RNA-assisted PolII recruitment could also explain the effect of DRRRNA on MyoG expression (Figure 4A,B). Indeed, ChIP experiments revealed that DRRi resulted in the reduction of PolII at MYOG, but not at MYOD1. "	"Mef2a,Foxo1,Myod1,Myog"	"qRT-PCR,ChIP-seq"	"Similar to other nuclear eRNAs examined (FigureS1G每I), DRRRNA levels were significantly reduced following MyoDi and to a lesser extent by MyoGi (Figure 2D), suggesting that its transcriptional regulation is under the concerted control of these transcription factors."	--	--	--	>2KB	
